behavior,counts,mouse,group
2,144,130,txsham
2,264,130,txsham
2,288,130,txsham
2,84,130,txsham
2,108,130,txsham
2,228,130,txsham
2,72,130,txsham
2,132,130,txsham
2,168,130,txsham
2,168,130,txsham
2,156,130,txsham
2,264,130,txsham
2,276,130,txsham
2,228,130,txsham
2,396,130,txsham
2,36,130,txsham
2,264,130,txsham
2,72,130,txsham
2,336,130,txsham
2,84,130,txsham
2,48,130,txsham
2,168,130,txsham
2,204,130,txsham
2,216,130,txsham
2,60,130,txsham
2,24,130,txsham
2,252,130,txsham
2,192,130,txsham
2,300,130,txsham
2,12,130,txsham
2,300,130,txsham
2,228,130,txsham
2,108,130,txsham
2,60,130,txsham
2,168,130,txsham
2,132,130,txsham
2,48,130,txsham
2,204,130,txsham
2,240,130,txsham
2,24,130,txsham
2,456,130,txsham
2,48,130,txsham
2,504,130,txsham
2,180,130,txsham
2,72,130,txsham
2,120,130,txsham
2,72,130,txsham
2,48,130,txsham
2,288,130,txsham
2,252,130,txsham
