behavior,counts,mouse,group
3,84,786,txcb
3,252,786,txcb
3,120,786,txcb
3,36,786,txcb
3,420,786,txcb
3,24,786,txcb
3,36,786,txcb
3,36,786,txcb
3,36,786,txcb
3,192,786,txcb
3,60,786,txcb
3,60,786,txcb
3,36,786,txcb
3,36,786,txcb
3,36,786,txcb
3,24,786,txcb
3,24,786,txcb
3,2076,786,txcb
3,36,786,txcb
3,24,786,txcb
3,108,786,txcb
3,48,786,txcb
3,36,786,txcb
3,48,786,txcb
3,120,786,txcb
3,1032,786,txcb
3,24,786,txcb
3,24,786,txcb
3,84,786,txcb
3,528,786,txcb
3,24,786,txcb
3,36,786,txcb
3,36,786,txcb
3,24,786,txcb
3,1404,786,txcb
3,564,786,txcb
3,2784,786,txcb
3,840,786,txcb
3,48,786,txcb
3,1764,786,txcb
3,1428,786,txcb
3,96,786,txcb
3,120,786,txcb
3,1308,786,txcb
3,156,786,txcb
3,24,786,txcb
3,552,786,txcb
3,516,786,txcb
3,204,786,txcb
3,528,786,txcb
3,1320,786,txcb
3,372,786,txcb
3,168,786,txcb
3,12,786,txcb
3,24,786,txcb
3,48,786,txcb
3,36,786,txcb
3,192,786,txcb
3,36,786,txcb
3,240,786,txcb
3,564,786,txcb
3,36,786,txcb
3,120,786,txcb
3,540,786,txcb
3,12,786,txcb
3,24,786,txcb
3,48,786,txcb
3,132,786,txcb
3,84,786,txcb
3,48,786,txcb
3,420,786,txcb
3,144,786,txcb
3,108,786,txcb
3,48,786,txcb
3,156,786,txcb
3,24,786,txcb
3,48,786,txcb
3,180,786,txcb
3,132,786,txcb
3,36,786,txcb
3,36,786,txcb
3,36,786,txcb
3,60,786,txcb
3,1080,786,txcb
3,360,786,txcb
3,96,786,txcb
3,144,786,txcb
3,324,786,txcb
3,36,786,txcb
3,456,786,txcb
3,72,786,txcb
3,60,786,txcb
3,168,786,txcb
3,1500,786,txcb
3,36,786,txcb
3,48,786,txcb
3,48,786,txcb
3,36,786,txcb
3,72,786,txcb
3,84,786,txcb
3,180,786,txcb
3,36,786,txcb
3,2760,786,txcb
3,36,786,txcb
3,48,786,txcb
3,36,786,txcb
3,72,786,txcb
3,744,786,txcb
3,96,786,txcb
3,84,786,txcb
3,36,786,txcb
3,24,786,txcb
3,156,786,txcb
3,120,786,txcb
3,720,786,txcb
3,900,786,txcb
3,36,786,txcb
3,36,786,txcb
3,24,786,txcb
3,132,786,txcb
3,48,786,txcb
3,36,786,txcb
3,84,786,txcb
3,24,786,txcb
3,24,786,txcb
3,144,786,txcb
3,36,786,txcb
3,36,786,txcb
3,36,786,txcb
3,12,786,txcb
3,48,786,txcb
3,420,786,txcb
3,444,786,txcb
3,36,786,txcb
3,36,786,txcb
3,12,786,txcb
3,120,786,txcb
3,48,786,txcb
3,120,786,txcb
3,1344,786,txcb
3,24,786,txcb
3,96,786,txcb
3,24,786,txcb
3,48,786,txcb
3,48,786,txcb
3,24,786,txcb
3,120,786,txcb
3,36,786,txcb
3,24,786,txcb
3,24,786,txcb
3,888,786,txcb
3,24,786,txcb
3,48,786,txcb
3,36,786,txcb
3,168,786,txcb
3,48,786,txcb
3,24,786,txcb
3,60,786,txcb
3,36,786,txcb
3,48,786,txcb
3,216,88,txcb
3,660,88,txcb
3,48,88,txcb
3,60,88,txcb
3,228,88,txcb
3,216,88,txcb
3,36,88,txcb
3,36,88,txcb
3,240,88,txcb
3,300,88,txcb
3,120,88,txcb
3,72,88,txcb
3,132,88,txcb
3,12,88,txcb
3,696,88,txcb
3,180,88,txcb
3,36,88,txcb
3,960,88,txcb
3,228,88,txcb
3,2100,88,txcb
3,96,88,txcb
3,384,88,txcb
3,36,88,txcb
3,684,88,txcb
3,36,88,txcb
3,360,88,txcb
3,540,88,txcb
3,204,88,txcb
3,60,88,txcb
3,36,88,txcb
3,60,88,txcb
3,36,88,txcb
3,96,88,txcb
3,36,88,txcb
3,348,88,txcb
3,48,88,txcb
3,48,88,txcb
3,36,88,txcb
3,96,88,txcb
3,24,88,txcb
3,48,88,txcb
3,48,88,txcb
3,24,88,txcb
3,60,88,txcb
3,1092,88,txcb
3,1572,88,txcb
3,24,88,txcb
3,60,88,txcb
3,96,88,txcb
3,48,88,txcb
3,204,88,txcb
3,24,88,txcb
3,2616,88,txcb
3,168,88,txcb
3,372,88,txcb
3,60,88,txcb
3,24,88,txcb
3,12,88,txcb
3,648,88,txcb
3,96,88,txcb
3,24,88,txcb
3,24,88,txcb
3,72,88,txcb
3,108,88,txcb
3,360,88,txcb
3,36,88,txcb
3,48,88,txcb
3,60,88,txcb
3,996,88,txcb
3,84,88,txcb
3,36,88,txcb
3,2436,88,txcb
3,36,88,txcb
3,36,88,txcb
3,5220,88,txcb
3,48,88,txcb
3,12,88,txcb
3,60,88,txcb
3,60,88,txcb
3,48,88,txcb
3,1596,88,txcb
3,48,88,txcb
3,36,88,txcb
3,48,88,txcb
3,36,88,txcb
3,96,88,txcb
3,36,88,txcb
3,60,88,txcb
3,60,88,txcb
3,852,88,txcb
3,96,88,txcb
3,36,88,txcb
3,228,88,txcb
3,1200,88,txcb
3,48,88,txcb
3,36,88,txcb
3,72,88,txcb
3,36,88,txcb
3,24,88,txcb
3,36,88,txcb
3,24,88,txcb
3,36,88,txcb
3,60,88,txcb
3,312,88,txcb
3,1224,88,txcb
3,24,88,txcb
3,48,88,txcb
3,72,88,txcb
3,24,88,txcb
3,60,88,txcb
3,24,88,txcb
3,312,88,txcb
3,36,88,txcb
3,132,88,txcb
3,696,88,txcb
3,48,93,txcb
3,24,93,txcb
3,96,93,txcb
3,156,93,txcb
3,576,93,txcb
3,1320,93,txcb
3,60,93,txcb
3,48,93,txcb
3,12,93,txcb
3,36,93,txcb
3,936,93,txcb
3,48,93,txcb
3,228,93,txcb
3,348,93,txcb
3,84,93,txcb
3,36,93,txcb
3,696,93,txcb
3,396,93,txcb
3,1308,93,txcb
3,552,93,txcb
3,48,93,txcb
3,60,93,txcb
3,48,93,txcb
3,12,93,txcb
3,12,93,txcb
3,48,93,txcb
3,204,93,txcb
3,1248,93,txcb
3,888,93,txcb
3,180,93,txcb
3,36,93,txcb
3,48,93,txcb
3,48,93,txcb
3,48,93,txcb
3,48,93,txcb
3,288,93,txcb
3,60,93,txcb
3,48,93,txcb
3,48,93,txcb
3,1620,93,txcb
3,48,93,txcb
3,12,93,txcb
3,264,93,txcb
3,60,93,txcb
3,36,93,txcb
3,324,93,txcb
3,108,93,txcb
3,24,93,txcb
3,36,93,txcb
3,24,93,txcb
3,312,93,txcb
3,36,93,txcb
3,600,93,txcb
3,240,93,txcb
3,228,93,txcb
3,180,93,txcb
3,228,93,txcb
3,1104,93,txcb
3,36,93,txcb
3,516,93,txcb
3,48,93,txcb
3,36,93,txcb
3,36,93,txcb
3,36,93,txcb
3,36,93,txcb
3,12,93,txcb
3,24,93,txcb
3,72,93,txcb
3,36,93,txcb
3,36,93,txcb
3,12,93,txcb
3,48,93,txcb
3,1188,93,txcb
3,648,93,txcb
3,36,93,txcb
3,240,93,txcb
3,60,93,txcb
3,48,93,txcb
3,444,93,txcb
3,660,93,txcb
3,132,93,txcb
3,60,93,txcb
3,36,93,txcb
3,36,93,txcb
3,552,93,txcb
3,48,93,txcb
3,324,93,txcb
3,168,93,txcb
3,60,93,txcb
3,48,93,txcb
3,816,93,txcb
3,852,93,txcb
3,204,93,txcb
3,240,93,txcb
3,84,93,txcb
3,12,93,txcb
3,60,93,txcb
3,48,93,txcb
3,48,93,txcb
3,156,93,txcb
3,60,93,txcb
3,180,93,txcb
3,276,93,txcb
3,72,93,txcb
3,252,93,txcb
3,636,93,txcb
3,60,93,txcb
3,72,93,txcb
3,60,93,txcb
3,36,93,txcb
3,96,93,txcb
3,120,93,txcb
3,36,93,txcb
3,60,93,txcb
3,384,93,txcb
3,12,93,txcb
3,36,93,txcb
3,84,93,txcb
3,12,93,txcb
3,36,93,txcb
3,24,93,txcb
3,396,93,txcb
3,1596,93,txcb
3,72,93,txcb
3,60,93,txcb
3,36,93,txcb
3,24,93,txcb
3,36,93,txcb
3,36,93,txcb
3,24,93,txcb
3,36,93,txcb
3,36,93,txcb
3,144,93,txcb
3,96,93,txcb
3,144,131,txox
3,72,131,txox
3,60,131,txox
3,96,131,txox
3,12,131,txox
3,36,131,txox
3,36,131,txox
3,144,131,txox
3,72,131,txox
3,12,131,txox
3,252,131,txox
3,36,131,txox
3,108,131,txox
3,96,131,txox
3,36,131,txox
3,96,131,txox
3,36,131,txox
3,48,131,txox
3,36,131,txox
3,36,131,txox
3,60,131,txox
3,36,131,txox
3,36,131,txox
3,12,131,txox
3,36,131,txox
3,48,131,txox
3,48,131,txox
3,696,131,txox
3,84,131,txox
3,60,131,txox
3,24,131,txox
3,24,131,txox
3,36,131,txox
3,36,131,txox
3,36,131,txox
3,24,131,txox
3,120,131,txox
3,24,131,txox
3,36,131,txox
3,36,131,txox
3,72,131,txox
3,60,131,txox
3,792,131,txox
3,24,131,txox
3,12,131,txox
3,12,131,txox
3,60,131,txox
3,24,131,txox
3,24,131,txox
3,36,131,txox
3,36,131,txox
3,12,131,txox
3,48,131,txox
3,24,131,txox
3,48,131,txox
3,60,131,txox
3,24,131,txox
3,1116,131,txox
3,24,131,txox
3,60,131,txox
3,36,131,txox
3,60,131,txox
3,720,131,txox
3,36,131,txox
3,36,131,txox
3,36,131,txox
3,48,131,txox
3,252,131,txox
3,36,131,txox
3,12,131,txox
3,108,131,txox
3,60,131,txox
3,348,131,txox
3,60,131,txox
3,396,131,txox
3,72,131,txox
3,684,131,txox
3,12,131,txox
3,240,131,txox
3,48,131,txox
3,84,131,txox
3,264,131,txox
3,648,131,txox
3,36,131,txox
3,948,131,txox
3,48,131,txox
3,48,131,txox
3,36,131,txox
3,324,131,txox
3,360,131,txox
3,696,131,txox
3,552,131,txox
3,36,131,txox
3,372,131,txox
3,120,131,txox
3,276,131,txox
3,216,131,txox
3,528,131,txox
3,396,131,txox
3,324,131,txox
3,240,131,txox
3,468,131,txox
3,432,131,txox
3,420,131,txox
3,36,131,txox
3,48,131,txox
3,564,131,txox
3,324,131,txox
3,48,131,txox
3,36,131,txox
3,36,131,txox
3,456,131,txox
3,756,131,txox
3,36,131,txox
3,72,131,txox
3,4140,131,txox
3,72,131,txox
3,48,131,txox
3,36,131,txox
3,12,131,txox
3,2304,131,txox
3,60,131,txox
3,48,131,txox
3,60,131,txox
3,48,131,txox
3,2220,131,txox
3,48,131,txox
3,60,131,txox
3,1608,131,txox
3,156,753,txox
3,36,753,txox
3,48,753,txox
3,48,753,txox
3,444,753,txox
3,72,753,txox
3,60,753,txox
3,60,753,txox
3,36,753,txox
3,36,753,txox
3,48,753,txox
3,36,753,txox
3,120,753,txox
3,24,753,txox
3,84,753,txox
3,120,753,txox
3,60,753,txox
3,24,753,txox
3,24,753,txox
3,24,753,txox
3,60,753,txox
3,24,753,txox
3,576,753,txox
3,60,753,txox
3,36,753,txox
3,108,753,txox
3,72,753,txox
3,48,753,txox
3,1548,753,txox
3,708,753,txox
3,96,753,txox
3,60,753,txox
3,48,753,txox
3,72,753,txox
3,24,753,txox
3,36,753,txox
3,24,753,txox
3,24,753,txox
3,36,753,txox
3,24,753,txox
3,72,753,txox
3,612,753,txox
3,24,753,txox
3,12,753,txox
3,480,753,txox
3,24,753,txox
3,24,753,txox
3,132,753,txox
3,144,753,txox
3,84,753,txox
3,84,753,txox
3,84,753,txox
3,432,753,txox
3,36,753,txox
3,24,753,txox
3,720,753,txox
3,252,753,txox
3,24,753,txox
3,84,753,txox
3,36,753,txox
3,24,753,txox
3,864,753,txox
3,1296,753,txox
3,24,753,txox
3,48,753,txox
3,1404,753,txox
3,48,753,txox
3,564,753,txox
3,96,753,txox
3,180,753,txox
3,516,753,txox
3,3036,753,txox
3,60,753,txox
3,72,753,txox
3,816,753,txox
3,24,753,txox
3,36,753,txox
3,24,753,txox
3,12,753,txox
3,36,753,txox
3,36,753,txox
3,48,753,txox
3,1032,753,txox
3,108,753,txox
3,348,753,txox
3,156,753,txox
3,240,753,txox
3,60,753,txox
3,96,753,txox
3,1128,753,txox
3,144,753,txox
3,72,753,txox
3,12,753,txox
3,552,753,txox
3,780,753,txox
3,36,753,txox
3,48,753,txox
3,144,753,txox
3,48,753,txox
3,204,753,txox
3,288,753,txox
3,48,753,txox
3,36,753,txox
3,84,753,txox
3,72,753,txox
3,324,753,txox
3,36,753,txox
3,48,753,txox
3,108,753,txox
3,1608,753,txox
3,36,753,txox
3,1044,753,txox
3,180,753,txox
3,48,753,txox
3,60,753,txox
3,120,753,txox
3,204,753,txox
3,12,753,txox
3,588,753,txox
3,60,753,txox
3,1176,753,txox
3,48,753,txox
3,48,753,txox
3,288,753,txox
3,204,753,txox
3,168,753,txox
3,144,753,txox
3,168,753,txox
3,144,753,txox
3,216,753,txox
3,444,753,txox
3,36,753,txox
3,48,753,txox
3,48,753,txox
3,216,753,txox
3,756,753,txox
3,36,753,txox
3,1920,753,txox
3,24,753,txox
3,72,753,txox
3,180,753,txox
3,48,753,txox
3,84,753,txox
3,72,753,txox
3,516,753,txox
3,60,753,txox
3,60,753,txox
3,540,753,txox
3,36,753,txox
3,72,753,txox
3,48,753,txox
3,108,753,txox
3,504,753,txox
3,24,753,txox
3,36,753,txox
3,60,753,txox
3,36,753,txox
3,48,753,txox
3,60,753,txox
3,48,753,txox
3,912,753,txox
3,36,753,txox
3,72,753,txox
3,48,753,txox
3,48,753,txox
3,48,753,txox
3,36,753,txox
3,24,753,txox
3,132,753,txox
3,192,753,txox
3,12,753,txox
3,12,753,txox
3,816,753,txox
3,48,753,txox
3,60,753,txox
3,24,753,txox
3,36,753,txox
3,24,753,txox
3,24,753,txox
3,492,753,txox
3,48,753,txox
3,60,753,txox
3,156,753,txox
3,24,753,txox
3,84,756,txox
3,120,756,txox
3,180,756,txox
3,108,756,txox
3,24,756,txox
3,60,756,txox
3,24,756,txox
3,672,756,txox
3,36,756,txox
3,516,756,txox
3,48,756,txox
3,444,756,txox
3,408,756,txox
3,84,756,txox
3,12,756,txox
3,276,756,txox
3,36,756,txox
3,60,756,txox
3,48,756,txox
3,252,756,txox
3,396,756,txox
3,36,756,txox
3,48,756,txox
3,552,756,txox
3,132,756,txox
3,36,756,txox
3,240,756,txox
3,60,756,txox
3,48,756,txox
3,120,756,txox
3,144,756,txox
3,420,756,txox
3,60,756,txox
3,48,756,txox
3,48,756,txox
3,420,756,txox
3,480,756,txox
3,432,756,txox
3,48,756,txox
3,132,756,txox
3,1056,756,txox
3,36,756,txox
3,552,756,txox
3,60,756,txox
3,720,756,txox
3,108,756,txox
3,216,756,txox
3,144,756,txox
3,600,756,txox
3,312,756,txox
3,564,756,txox
3,192,756,txox
3,156,756,txox
3,624,756,txox
3,228,756,txox
3,516,756,txox
3,804,756,txox
3,144,756,txox
3,36,756,txox
3,36,756,txox
3,192,756,txox
3,24,756,txox
3,300,756,txox
3,324,756,txox
3,96,756,txox
3,180,756,txox
3,96,756,txox
3,48,756,txox
3,48,756,txox
3,108,756,txox
3,120,756,txox
3,84,756,txox
3,180,756,txox
3,216,756,txox
3,612,756,txox
3,24,756,txox
3,96,756,txox
3,24,756,txox
3,240,756,txox
3,24,756,txox
3,24,756,txox
3,36,756,txox
3,24,756,txox
3,924,756,txox
3,168,756,txox
3,60,756,txox
3,72,756,txox
3,48,756,txox
3,312,756,txox
3,1512,756,txox
3,60,756,txox
3,36,756,txox
3,672,756,txox
3,24,756,txox
3,48,756,txox
3,60,756,txox
3,48,756,txox
3,24,756,txox
3,792,756,txox
3,36,756,txox
3,24,756,txox
3,12,756,txox
3,24,756,txox
3,60,756,txox
3,180,756,txox
3,204,756,txox
3,600,756,txox
3,144,756,txox
3,360,756,txox
3,24,756,txox
3,336,756,txox
3,504,756,txox
3,156,756,txox
3,48,756,txox
3,48,756,txox
3,48,756,txox
3,168,756,txox
3,48,756,txox
3,156,756,txox
3,348,756,txox
3,576,756,txox
3,816,756,txox
3,96,756,txox
3,36,756,txox
3,120,756,txox
3,144,756,txox
3,48,756,txox
3,396,756,txox
3,228,756,txox
3,60,756,txox
3,36,756,txox
3,108,756,txox
3,192,756,txox
3,60,756,txox
3,192,756,txox
3,168,756,txox
3,36,756,txox
3,36,756,txox
3,96,756,txox
3,108,756,txox
3,216,756,txox
3,84,756,txox
3,408,756,txox
3,456,756,txox
3,204,756,txox
3,24,756,txox
3,840,756,txox
3,24,756,txox
3,48,756,txox
3,240,756,txox
3,732,756,txox
3,60,756,txox
3,48,756,txox
3,132,756,txox
3,156,756,txox
3,192,756,txox
3,576,756,txox
3,96,756,txox
3,36,756,txox
3,60,756,txox
3,36,756,txox
3,420,756,txox
3,240,756,txox
3,180,756,txox
3,48,756,txox
3,252,756,txox
3,84,756,txox
3,60,756,txox
3,36,756,txox
3,324,756,txox
3,120,761,txox
3,72,761,txox
3,36,761,txox
3,60,761,txox
3,12,761,txox
3,252,761,txox
3,24,761,txox
3,24,761,txox
3,24,761,txox
3,516,761,txox
3,108,761,txox
3,60,761,txox
3,72,761,txox
3,384,761,txox
3,648,761,txox
3,60,761,txox
3,48,761,txox
3,24,761,txox
3,96,761,txox
3,60,761,txox
3,36,761,txox
3,36,761,txox
3,36,761,txox
3,180,761,txox
3,48,761,txox
3,876,761,txox
3,24,761,txox
3,324,761,txox
3,300,761,txox
3,60,761,txox
3,684,761,txox
3,48,761,txox
3,24,761,txox
3,36,761,txox
3,24,761,txox
3,12,761,txox
3,360,761,txox
3,228,761,txox
3,36,761,txox
3,36,761,txox
3,96,761,txox
3,36,761,txox
3,72,761,txox
3,1044,761,txox
3,36,761,txox
3,36,761,txox
3,24,761,txox
3,36,761,txox
3,48,761,txox
3,60,761,txox
3,36,761,txox
3,168,761,txox
3,24,761,txox
3,12,761,txox
3,624,761,txox
3,60,761,txox
3,36,761,txox
3,24,761,txox
3,36,761,txox
3,192,761,txox
3,480,761,txox
3,36,761,txox
3,468,761,txox
3,300,761,txox
3,36,761,txox
3,828,761,txox
3,36,761,txox
3,36,761,txox
3,24,761,txox
3,84,761,txox
3,252,761,txox
3,60,761,txox
3,612,761,txox
3,708,761,txox
3,24,761,txox
3,60,761,txox
3,36,761,txox
3,36,761,txox
3,36,761,txox
3,12,761,txox
3,360,761,txox
3,24,761,txox
3,264,761,txox
3,48,761,txox
3,612,761,txox
3,24,761,txox
3,24,761,txox
3,36,761,txox
3,48,761,txox
3,24,761,txox
3,276,761,txox
3,84,761,txox
3,612,761,txox
3,84,761,txox
3,36,761,txox
3,24,761,txox
3,480,761,txox
3,672,761,txox
3,108,761,txox
3,36,761,txox
3,144,761,txox
3,60,761,txox
3,456,761,txox
3,60,761,txox
3,48,761,txox
3,96,761,txox
3,36,761,txox
3,36,761,txox
3,216,761,txox
3,132,761,txox
3,48,761,txox
3,96,761,txox
3,96,761,txox
3,144,761,txox
3,900,761,txox
3,24,761,txox
3,96,761,txox
3,36,761,txox
3,48,761,txox
3,216,761,txox
3,72,761,txox
3,24,761,txox
3,24,761,txox
3,36,761,txox
3,36,761,txox
3,180,761,txox
3,144,761,txox
3,36,761,txox
3,72,761,txox
3,324,761,txox
3,120,761,txox
3,552,761,txox
3,48,761,txox
3,72,761,txox
3,36,761,txox
3,24,761,txox
3,84,761,txox
3,144,761,txox
3,96,761,txox
3,240,761,txox
3,72,761,txox
3,48,761,txox
3,60,761,txox
3,60,761,txox
3,36,761,txox
3,108,761,txox
3,84,761,txox
3,24,761,txox
3,60,761,txox
3,972,761,txox
3,72,761,txox
3,144,761,txox
3,72,761,txox
3,48,761,txox
3,240,761,txox
3,36,761,txox
3,24,761,txox
3,108,761,txox
3,72,761,txox
3,1044,761,txox
3,516,761,txox
3,36,761,txox
3,60,761,txox
3,36,761,txox
3,828,761,txox
3,972,761,txox
3,60,761,txox
3,36,761,txox
3,36,761,txox
3,48,761,txox
3,1464,761,txox
3,36,761,txox
3,24,761,txox
3,108,761,txox
3,84,761,txox
3,36,761,txox
3,528,761,txox
3,12,761,txox
3,120,761,txox
3,48,761,txox
3,96,761,txox
3,48,761,txox
3,240,761,txox
3,48,761,txox
3,24,761,txox
3,588,761,txox
3,12,761,txox
3,60,761,txox
3,48,761,txox
3,60,761,txox
3,72,761,txox
3,60,761,txox
3,24,761,txox
3,96,761,txox
3,132,761,txox
3,384,761,txox
3,144,761,txox
3,36,761,txox
3,36,761,txox
3,36,761,txox
3,24,761,txox
3,132,761,txox
3,24,761,txox
3,108,761,txox
3,420,761,txox
3,60,761,txox
3,24,761,txox
3,12,761,txox
3,192,761,txox
3,72,761,txox
3,24,761,txox
3,12,761,txox
3,36,761,txox
3,36,761,txox
3,768,761,txox
3,204,761,txox
3,60,761,txox
3,2772,785,txox
3,36,785,txox
3,48,785,txox
3,228,785,txox
3,1068,785,txox
3,48,785,txox
3,192,785,txox
3,132,785,txox
3,144,785,txox
3,1704,785,txox
3,24,785,txox
3,84,785,txox
3,1176,785,txox
3,72,785,txox
3,60,785,txox
3,24,785,txox
3,60,785,txox
3,48,785,txox
3,1884,785,txox
3,48,785,txox
3,48,785,txox
3,252,785,txox
3,12,785,txox
3,96,785,txox
3,1020,785,txox
3,12,785,txox
3,180,785,txox
3,540,785,txox
3,336,785,txox
3,600,785,txox
3,1080,785,txox
3,36,785,txox
3,24,785,txox
3,36,785,txox
3,984,785,txox
3,60,785,txox
3,24,785,txox
3,1488,785,txox
3,192,785,txox
3,672,785,txox
3,672,785,txox
3,216,785,txox
3,672,785,txox
3,24,785,txox
3,228,785,txox
3,264,785,txox
3,564,785,txox
3,312,785,txox
3,108,785,txox
3,468,785,txox
3,216,785,txox
3,312,785,txox
3,540,785,txox
3,300,785,txox
3,36,785,txox
3,960,785,txox
3,264,785,txox
3,300,785,txox
3,852,785,txox
3,72,785,txox
3,168,785,txox
3,72,785,txox
3,132,785,txox
3,288,785,txox
3,108,785,txox
3,48,785,txox
3,12,785,txox
3,1512,785,txox
3,72,785,txox
3,312,785,txox
3,36,785,txox
3,48,785,txox
3,72,785,txox
3,36,785,txox
3,564,785,txox
3,300,785,txox
3,660,785,txox
3,36,785,txox
3,48,785,txox
3,60,785,txox
3,216,785,txox
3,228,785,txox
3,1152,785,txox
3,36,785,txox
3,324,785,txox
3,108,785,txox
3,48,785,txox
3,1452,785,txox
3,1008,785,txox
3,228,785,txox
3,1692,785,txox
3,24,785,txox
3,84,785,txox
3,336,785,txox
3,24,785,txox
3,156,785,txox
3,300,785,txox
3,48,785,txox
3,708,785,txox
3,156,785,txox
3,1260,785,txox
3,60,785,txox
3,48,785,txox
3,24,785,txox
3,24,785,txox
3,168,785,txox
3,48,785,txox
3,1944,785,txox
3,120,785,txox
3,36,785,txox
3,264,785,txox
3,96,785,txox
3,144,785,txox
3,36,785,txox
3,192,785,txox
3,984,785,txox
3,24,785,txox
3,660,785,txox
3,72,785,txox
3,48,785,txox
3,132,785,txox
3,276,785,txox
3,24,785,txox
3,48,785,txox
3,72,785,txox
3,96,785,txox
3,1308,785,txox
3,36,785,txox
3,60,785,txox
3,36,785,txox
3,72,785,txox
3,72,785,txox
3,72,785,txox
3,180,785,txox
3,48,785,txox
3,120,785,txox
3,72,785,txox
3,588,785,txox
3,204,785,txox
3,1056,785,txox
3,36,797,txox
3,60,797,txox
3,288,797,txox
3,24,797,txox
3,276,797,txox
3,60,797,txox
3,1164,797,txox
3,288,797,txox
3,156,797,txox
3,36,797,txox
3,36,797,txox
3,36,797,txox
3,792,797,txox
3,24,797,txox
3,36,797,txox
3,1272,797,txox
3,1032,797,txox
3,72,797,txox
3,60,797,txox
3,36,797,txox
3,972,797,txox
3,24,797,txox
3,120,797,txox
3,132,797,txox
3,36,797,txox
3,156,797,txox
3,36,797,txox
3,36,797,txox
3,384,797,txox
3,24,797,txox
3,60,797,txox
3,108,797,txox
3,72,797,txox
3,36,797,txox
3,1020,797,txox
3,756,797,txox
3,240,797,txox
3,24,797,txox
3,12,797,txox
3,468,797,txox
3,48,797,txox
3,732,797,txox
3,276,797,txox
3,24,797,txox
3,516,797,txox
3,384,797,txox
3,936,797,txox
3,996,797,txox
3,36,797,txox
3,372,797,txox
3,36,797,txox
3,24,797,txox
3,84,797,txox
3,180,797,txox
3,60,797,txox
3,396,797,txox
3,36,797,txox
3,36,797,txox
3,24,797,txox
3,564,797,txox
3,36,797,txox
3,384,797,txox
3,24,797,txox
3,936,797,txox
3,372,797,txox
3,600,797,txox
3,60,797,txox
3,312,797,txox
3,168,797,txox
3,24,797,txox
3,108,797,txox
3,804,797,txox
3,276,797,txox
3,156,797,txox
3,276,797,txox
3,96,797,txox
3,108,797,txox
3,72,797,txox
3,192,797,txox
3,624,797,txox
3,36,797,txox
3,996,797,txox
3,36,797,txox
3,36,797,txox
3,264,797,txox
3,24,797,txox
3,1572,797,txox
3,24,797,txox
3,24,797,txox
3,24,797,txox
3,552,797,txox
3,36,797,txox
3,264,797,txox
3,48,797,txox
3,12,797,txox
3,24,797,txox
3,2592,797,txox
3,24,797,txox
3,1788,797,txox
3,36,797,txox
3,312,797,txox
3,24,797,txox
3,720,797,txox
3,36,797,txox
3,36,797,txox
3,60,797,txox
3,24,797,txox
3,144,797,txox
3,84,797,txox
3,72,797,txox
3,612,797,txox
3,72,797,txox
3,24,797,txox
3,36,797,txox
3,24,797,txox
3,36,797,txox
3,1056,797,txox
3,36,797,txox
3,48,797,txox
3,36,797,txox
3,60,797,txox
3,96,797,txox
3,636,797,txox
3,48,797,txox
3,36,797,txox
3,24,797,txox
3,36,797,txox
3,72,797,txox
3,60,797,txox
3,48,797,txox
3,48,797,txox
3,36,797,txox
3,768,797,txox
3,48,797,txox
3,156,797,txox
3,60,797,txox
3,612,797,txox
3,396,797,txox
3,36,797,txox
3,48,797,txox
3,48,797,txox
3,36,797,txox
3,36,797,txox
3,24,797,txox
3,84,797,txox
3,72,797,txox
3,216,797,txox
3,492,797,txox
3,12,797,txox
3,36,797,txox
3,408,797,txox
3,36,797,txox
3,132,797,txox
3,36,797,txox
3,372,797,txox
3,48,797,txox
3,36,797,txox
3,48,797,txox
3,36,797,txox
3,960,797,txox
3,24,797,txox
3,48,797,txox
3,48,797,txox
3,48,797,txox
3,900,797,txox
3,36,797,txox
3,60,797,txox
3,36,797,txox
3,24,797,txox
3,108,122,NB
3,36,122,NB
3,1380,122,NB
3,576,122,NB
3,216,122,NB
3,96,122,NB
3,1332,122,NB
3,1392,122,NB
3,192,122,NB
3,204,122,NB
3,924,122,NB
3,132,122,NB
3,48,122,NB
3,72,122,NB
3,96,122,NB
3,84,122,NB
3,888,122,NB
3,24,122,NB
3,120,122,NB
3,936,122,NB
3,348,122,NB
3,12,122,NB
3,2436,122,NB
3,3576,122,NB
3,144,122,NB
3,24,122,NB
3,36,122,NB
3,36,122,NB
3,1200,122,NB
3,396,122,NB
3,12,122,NB
3,396,122,NB
3,888,122,NB
3,36,122,NB
3,504,122,NB
3,48,122,NB
3,156,122,NB
3,204,122,NB
3,156,122,NB
3,36,122,NB
3,180,122,NB
3,972,122,NB
3,12,122,NB
3,132,122,NB
3,12,122,NB
3,216,122,NB
3,1116,122,NB
3,588,122,NB
3,1476,122,NB
3,96,122,NB
3,732,122,NB
3,264,122,NB
3,168,122,NB
3,72,122,NB
3,552,122,NB
3,48,122,NB
3,384,122,NB
3,108,122,NB
3,240,122,NB
3,4752,122,NB
3,60,122,NB
3,36,122,NB
3,12,122,NB
3,384,122,NB
3,168,122,NB
3,12,122,NB
3,360,122,NB
3,324,122,NB
3,72,122,NB
3,420,122,NB
3,24,122,NB
3,36,122,NB
3,72,122,NB
3,1368,122,NB
3,204,122,NB
3,264,122,NB
3,660,122,NB
3,168,122,NB
3,600,122,NB
3,432,122,NB
3,60,122,NB
